29.56573	5.63994902005623	0.121308	9.9574	10.6224	24.58577	16.3567901330312
29.5702455355355	5.73186633046954	0.243326	9.8343	11.2584	24.5875831931932	16.2174371146911
29.5747610710711	5.82284353706469	0.365244	9.7271	11.1472	24.5893963863864	16.0793448854185
29.5792766066066	5.91289025495318	0.487113	9.5309	10.4736	24.5912095795796	15.9425020382914
29.5837921421421	6.00201600090605	0.609041	9.368	10.7944	24.5930227727728	15.8068972695908
29.5883076776777	6.09023019435917	0.730934	9.2406	11.1904	24.594835965966	15.6725193778674
29.5928232132132	6.17754215840948	0.852841	9.1	11.196	24.5966491591592	15.5393572630165
29.5973387487487	6.26396112079986	0.974729	8.9962	11.4032	24.5984623523524	15.4073999253616
29.6018542842843	6.3494962148945	1.09937	8.94178	11.3536	24.6002755455455	15.2766364647443
29.6063698198198	6.43415648064426	1.22125	8.77307	10.8608	24.6020887387387	15.1470560796253
29.6108853553554	6.51795086554165	1.34316	8.75601	11.236	24.6039019319319	15.0186480661913
29.6154008908909	6.60088822556713	1.46505	8.86146	11.6512	24.6057151251251	14.891401817472
29.6199164264264	6.68297732612464	1.58693	8.56111	11.384	24.6075283183183	14.7653068224622
29.624431961962	6.76422684296809	1.70889	8.55344	11.2032	24.6093415115115	14.6403526652547
29.6289474974975	6.84464536311838	1.83076	8.40948	11.2096	24.6111547047047	14.5165290241801
29.633463033033	6.92424138577048	1.95265	7.80206	11.3664	24.6129678978979	14.3938256709534
29.6379785685686	7.0030233231924	2.07455	2.75307	11.6528	24.6147810910911	14.2722324698293
29.6424941041041	7.08099950161376	2.19642	2.27072	11.8824	24.6165942842843	14.1517393767653
29.6470096396396	7.15817816210591	2.3183	1.91479	11.552	24.6184074774775	14.0323364385921
29.6515251751752	7.23456746145299	2.44018	1.76084	11.2088	24.6202206706707	13.914013792191
29.6560407107107	7.31017547301358	2.56207	1.63522	11.5792	24.6220338638639	13.7967616636792
29.6605562462462	7.3850101875746	2.68397	1.46701	11.8016	24.6238470570571	13.6805703676025
29.6650717817818	7.45907951419537	2.80588	1.33239	12.0096	24.6256602502502	13.5654303061355
29.6695873173173	7.53239128104365	2.92776	1.22655	11.9112	24.6274734434434	13.4513319682889
29.6741028528529	7.60495323622304	3.04964	1.13197	11.596	24.6292866366366	13.3382659291232
29.6786183883884	7.67677304859146	3.17161	1.06921	12.1344	24.6310998298298	13.2262228489704
29.6831339239239	7.74785830857227	3.29351	0.97772	12.32	24.632913023023	13.1151934726634
29.6876494594595	7.81821652895604	3.4154	0.96593	11.9168	24.6347262162162	13.0051686287699
29.692164994995	7.88785514569471	3.5373	0.9975	11.892	24.6365394094094	12.896139228836
29.6966805305305	7.95678151868751	3.6592	0.94606	12.5152	24.6383526026026	12.7880962666351
29.7011960660661	8.02500293255847	3.78109	0.9619	12.1944	24.6401657957958	12.681030817424
29.7057116016016	8.09252659742685	3.90298	0.91073	12.3816	24.641978988989	12.5749340372057
29.7102271371371	8.15935964966879	4.02484	0.91614	12.8472	24.6437921821822	12.4697971619985
29.7147426726727	8.22550915267165	4.14676	0.92972	12.0768	24.6456053753754	12.3656115071125
29.7192582082082	8.29098209758056	4.26863	0.92907	12.328	24.6474185685686	12.2623684664324
29.7237737437437	8.35578540403697	4.39211	0.896349	12.6448	24.6492317617618	12.1600595117058
29.7282892792793	8.41992592091048	4.51285	0.872805	12.276	24.651044954955	12.0586761918393
29.7328048148148	8.48341042702236	4.63357	0.850824	12.2176	24.6528581481481	11.9582101322008
29.7373203503503	8.54624563186203	4.75432	0.884955	12.5528	24.6546713413413	11.8586530339265
29.7418358858859	8.60843817629626	4.87505	0.867616	11.9216	24.6564845345345	11.7599966732368
29.7463514214214	8.66999463327069	4.99578	0.857274	11.8936	24.6582977277277	11.6622329007556
29.750866956957	8.73092150850504	5.11677	0.864929	12.1576	24.6601109209209	11.5653536408387
29.7553824924925	8.79122524118029	5.2376	0.864322	12.2256	24.6619241141141	11.4693508909052
29.759898028028	8.85091220461934	5.35833	0.86483	12.3208	24.6637373073073	11.3742167207774
29.7644135635636	8.90998870696064	5.47908	0.839773	12.328	24.6655505005005	11.2799432720253
29.7689290990991	8.96846099182461	5.59985	0.80381	12.2168	24.6673636936937	11.186522757318
29.7734446346346	9.02633523897391	5.72064	0.810752	11.9248	24.6691768868869	11.0939474597797
29.7779601701702	9.08361756496632	5.84137	0.79381	12.732	24.6709900800801	11.0022097323525
29.7824757057057	9.14031402380121	5.96213	0.814391	12.8512	24.6728032732733	10.9113019971655
29.7869912412412	9.19643060755947	6.08294	0.755218	11.988	24.6746164664665	10.8212167449076
29.7915067767768	9.25197324703647	6.20368	0.78229	12.4712	24.6764296596597	10.7319465342079
29.7960223123123	9.30694781236935	6.32445	0.775479	12.2392	24.6782428528529	10.6434839910209
29.8005378478478	9.36136011365709	6.44517	0.77151	12.284	24.680056046046	10.5558218080178
29.8050533833834	9.41521590157464	6.56591	0.757318	13.0304	24.6818692392392	10.4689527439819
29.8095689189189	9.46852086798082	6.68664	0.774166	12.8616	24.6836824324324	10.3828696232113
29.8140844544545	9.52128064651947	6.80739	0.768421	12.0968	24.6854956256256	10.2975653349258
29.81859998999	9.57350081321541	6.92815	0.750335	12.9144	24.6873088188188	10.2130328326797
29.8231155255255	9.62518688706339	7.0489	0.763241	12.96	24.689122012012	10.1292651337798
29.8276310610611	9.67634433061146	7.1697	0.738028	12.728	24.6909352052052	10.0462553187081
29.8321465965966	9.72697855053838	7.29042	0.726722	13.3136	24.6927483983984	9.96399653055039
