22.95757	15.1418	32.0742
23.07837	14.8306	32.319
23.19918	14.8906	32.4162
23.31995	15.0302	32.535
23.44129	14.9528	32.9634
23.56214	15.0014	33.759
23.68294	14.8562	33.822
23.80378	14.9482	34.1856
23.92457	14.8609	34.029
24.04542	14.8855	35.127
24.1662	14.9352	34.4952
24.28702	14.858	35.3358
24.40811	14.8617	34.146
24.52902	14.8746	35.0244
24.64987	14.7848	35.271
24.77065	14.7214	35.595
24.89152	14.5204	35.1198
25.01233	14.6705	34.6104
25.13315	14.5842	34.1766
25.25393	14.6078	34.7076
25.37474	14.5386	35.235
25.49553	14.7568	34.8246
25.61633	14.7062	35.037
25.73713	14.6877	34.8426
25.85791	14.8012	34.92
25.97869	14.8186	34.9848
26.09948	14.7809	34.8948
26.22029	14.8202	35.3196
26.34114	14.7587	35.7048
26.46194	14.8008	35.0784
26.58273	14.911	35.1468
26.70352	14.7785	35.064
26.82437	14.989	34.0974
26.94516	14.8486	35.523
27.06595	14.8172	35.847
27.18674	14.2396	24.0516
27.30752	4.87794	8.5626
27.42832	3.90626	7.4484
27.54911	3.44441	6.6096
27.67027	3.01911	6.2712
27.79108	2.74324	5.8176
27.91191	2.47451	5.607
28.03272	2.25167	5.0688
28.15358	2.1088	4.8654
28.27442	2.06939	4.797
28.39523	1.95159	4.6602
28.51602	1.86525	4.3686
28.63684	1.83992	4.4532
28.75764	1.83633	4.2678
28.87843	1.76857	4.1202
28.99921	1.75273	4.2336
29.12	1.73372	3.9132
29.24081	1.64955	3.8808
29.36159	1.57296	3.7638
29.48238	1.51063	3.7476
29.60318	1.4433	3.78
29.72397	1.40898	3.6936
29.84478	1.37911	3.7278
29.96557	1.31972	3.726
30.08639	1.28755	3.6162
30.20717	1.26267	3.5172
30.32797	1.24258	3.5244
30.44876	1.21574	3.5064
30.56957	1.18817	3.2922
30.69035	1.17368	3.42
30.81114	1.15741	3.2976
30.93193	1.17551	3.3606
31.05272	1.15747	3.2922
31.17379	1.13804	3.1356
31.29458	1.14096	3.1572
31.4154	1.14939	3.2724
31.53624	1.15408	3.267
31.65715	1.16128	3.2706
31.77796	1.11577	3.2202
31.89875	1.11324	3.0132
32.01954	1.10739	3.15
32.14052	13.2204	3.2544
32.26149	15.1291	25.8462
32.38228	14.8431	29.1978
32.5031	14.9154	30.7908
32.62389	15.4003	31.2624
32.7447	14.7994	32.139
32.86552	15.3634	32.0598
32.98631	15.3995	32.8806
33.10709	14.7231	33.5916
33.22787	15.4429	33.5088
33.34868	15.141	34.3872
33.46948	14.9332	34.1532
33.59036	15.5611	34.4286
33.71115	14.9169	34.8948
33.83197	15.0959	35.5104
33.95277	15.3272	36.0792
34.07359	14.8481	36.4176
34.19442	15.0036	36.9288
34.31522	15.1468	37.116
34.43599	14.8765	37.7082
34.55679	14.9973	38.1456
34.67762	15.2271	38.196
34.7984	14.8362	38.0034
34.91918	15.0811	38.0016
35.03996	15.0598	38.349
35.16073	14.5996	38.0718
35.28153	14.9179	38.0322
35.40234	14.7483	37.0692
35.52312	14.5236	37.1538
35.64407	14.898	37.3518
35.76489	14.5878	37.5282
35.8865	14.7446	37.6146
36.00729	14.9068	37.161
36.12811	14.6066	37.2798
36.24895	14.9416	36.8136
36.36975	14.8117	37.4598
36.49055	14.5558	37.9548
36.61135	14.9591	37.9818
36.73213	14.6784	38.3328
36.85294	14.7302	38.5056
36.97375	14.7422	38.4786
37.09459	14.8493	38.4606
37.21538	14.6446	37.3104
37.33625	14.6599	9.9648
37.45704	14.9747	7.9596
37.57784	14.9237	7.2288
37.69868	6.28606	6.9552
37.81948	4.36259	6.4368
37.94025	3.61286	5.9976
38.06102	3.25177	5.9472
38.18185	2.95835	5.31
38.30266	2.66763	4.9212
38.42352	2.51191	5.031
38.54431	2.33959	4.9896
38.66509	2.19032	4.7988
38.78588	2.02299	4.716
38.9067	1.97662	4.4532
39.02772	1.91009	4.3074
39.14857	1.85027	4.1148
39.26936	1.79216	4.104
39.39016	1.76367	4.0572
39.51098	1.7502	3.9294
39.6318	1.69533	3.9186
39.75262	1.62261	3.807
39.87343	1.61388	3.717
39.99443	1.5764	3.6882
40.11542	1.50382	3.6486
40.23622	1.49847	3.6504
40.35706	1.45945	3.51
40.47786	1.3893	3.4614
40.59869	1.35126	3.5064
40.7195	1.31553	3.4614
40.84029	1.28034	3.474
40.96108	1.24646	3.303
41.08188	1.24142	3.3804
41.20273	1.25042	3.3606
41.32354	1.20744	3.3516
41.44433	1.23303	3.2904
41.56518	1.15696	3.2292
41.68597	1.1667	3.2886
41.80676	1.19611	3.2292
41.92756	1.11694	3.1554
42.04834	13.1713	3.0636
42.16913	14.7769	30.1932
42.28991	15.18	31.8906
42.41075	14.8663	32.4864
42.53157	15.507	32.967
42.65235	15.1944	33.3288
42.77314	14.9109	34.4556
42.89392	15.631	35.2674
43.01472	15.0654	35.0694
43.13553	15.1623	34.65
43.2563	15.6727	35.2062
43.3771	14.9198	35.8326
43.49792	15.406	36.0648
43.61874	15.3962	36.3438
43.73955	14.8574	36.2754
43.86036	15.4387	36.7794
43.98114	15.0634	37.2366
44.1022	14.85	36.8352
44.22332	15.5311	36.8208
44.34412	14.8252	36.9
44.46492	15.0321	36.7056
44.58571	15.3455	37.8018
44.70656	14.7238	37.9746
44.82736	15.2074	37.872
44.94818	14.8234	37.7118
45.06895	14.7113	38.1816
45.18975	15.099	38.5902
45.31054	14.6657	39.6774
45.43134	14.9238	39.2886
45.55215	15.0329	39.0168
45.67292	14.4941	38.6874
45.79372	14.9333	38.4894
45.91476	14.8853	39.3606
46.03556	14.5912	38.7414
46.15637	15.1137	37.7802
46.27714	14.7244	38.565
46.39792	14.768	39.1356
46.51871	14.8378	39.519
46.63949	14.5116	39.78
46.7603	14.7527	39.2508
46.88112	14.6674	39.2598
47.0019	5.30032	39.3948
47.12269	4.04896	40.7376
47.24346	3.33552	9.0378
47.36439	2.93778	7.9326
47.48531	2.68454	6.8004
47.60617	2.54536	6.5484
47.72703	2.27682	6.2514
47.84785	2.20331	6.2064
47.96865	2.05	5.9382
48.08944	1.97784	5.6736
48.21023	1.90264	5.3478
48.33104	1.81635	5.0238
48.45196	1.77244	4.7898
48.57277	1.75491	4.8978
48.69355	1.71139	4.491
48.81435	1.65686	4.4838
48.93514	1.63459	4.3722
49.05594	1.55588	4.428
49.17675	1.52284	4.3092
49.29753	1.48719	4.2264
49.41831	1.44917	4.1814
49.53913	1.37156	4.1184
49.65992	1.36669	3.9186
49.78075	1.31156	3.9978
49.90154	1.30716	3.762
50.02232	1.25087	3.5946
50.14311	1.21285	3.6306
50.26389	1.22525	3.5946
50.3847	1.21067	3.5226
50.50549	1.19389	3.4884
50.62628	1.14223	3.4506
50.74707	1.14349	3.5712
50.86785	1.1177	3.3804
50.98865	1.11961	3.3516
51.10951	1.11802	3.438
51.2303	1.1411	3.276
51.35111	1.13431	3.231
51.47193	1.13138	3.24
51.59284	1.13052	3.186
51.71393	1.10637	3.132
51.83472	1.12418	3.231
51.9555	2.97831	3.159
52.07629	13.9787	3.1428
52.19709	15.3047	3.114
52.31788	15.1221	30.708
52.43868	14.8967	32.4648
52.55949	15.8972	33.6816
52.68028	15.0176	34.6752
52.8011	14.9969	35.973
52.92189	15.6362	37.3338
53.04267	14.9006	37.1016
53.16351	15.062	36.6876
53.2843	15.1618	36.486
53.40516	15.0949	36.8568
53.52595	15.1023	37.332
53.64673	15.0162	37.17
53.76751	14.8069	36.7524
53.88832	14.9445	36.9666
54.00912	15.0292	37.8756
54.12992	14.7674	38.6298
54.25075	14.9914	38.6604
54.37169	14.9433	38.232
54.49348	14.7743	38.0484
54.61429	14.9428	37.7712
54.73507	14.8886	39.3426
54.85589	14.6859	39.5064
54.97667	14.8198	38.88
55.09749	14.7494	38.5254
55.21836	14.714	38.1474
55.33928	14.9127	38.3148
55.46096	14.962	39.1842
55.58175	14.6013	38.9268
55.70255	14.9288	38.3076
55.82335	14.7543	38.6118
55.94415	14.688	38.9898
56.06492	14.9538	39.384
56.1857	14.6925	39.4722
56.30651	15.0037	39.1842
56.42733	14.864	38.7522
56.54815	14.6458	39.1752
56.66899	15.0529	39.1806
56.78979	14.8416	39.9708
56.91058	14.8574	39.7872
57.03139	15.2195	40.3866
57.15223	14.7909	39.7962
57.27302	15.123	39.5694
57.39381	15.0407	39.8016
57.51459	12.7133	10.9872
57.63544	4.94217	8.6364
57.75624	4.01023	7.65
57.87703	3.48828	7.416
57.99782	3.11953	6.4008
58.11862	2.8329	6.1434
58.23948	2.59789	5.7672
58.36034	2.48945	5.4306
58.48113	2.3504	5.4684
58.60192	2.2334	5.1642
58.72273	2.08097	4.9662
58.84356	1.97997	4.8888
58.96435	1.87042	4.6746
59.08554	1.78298	4.6422
59.20638	1.74417	4.59
59.32717	1.67751	4.374
59.44799	1.65609	4.2984
59.56881	1.63004	4.2894
59.68971	1.59517	3.9978
59.81053	1.53075	3.9798
59.93131	1.50507	4.0554
60.05211	1.4343	3.7278
60.17295	1.42239	3.7638
60.29378	1.40032	3.618
60.41458	1.35487	3.7926
60.53547	1.33056	3.789
60.65632	1.31888	3.5424
60.77711	1.28604	3.4794
60.89793	1.27058	3.4506
61.01873	1.20941	3.3012
61.13954	1.21859	3.2364
61.26035	1.19748	3.2166
61.38114	1.15145	3.249
61.50192	1.10947	3.3606
61.6227	1.10048	3.2976
61.74369	1.05736	3.3552
61.86459	1.07107	3.3102
61.98538	1.08171	3.2004
62.10616	1.06408	3.2922
62.22698	1.02695	3.1428
62.34778	1.00908	3.1266
62.46859	1.03276	3.1302
62.58939	1.0041	3.0798
62.71052	1.01919	3.24
62.83133	1.02062	31.8186
62.95215	1.02301	34.2522
63.07294	1.02929	35.2494
63.19374	1.011	36.1224
63.31452	1.03709	37.7298
63.4353	1.03753	38.3202
63.5561	1.05184	38.1528
63.6769	1.04943	39.0438
63.79769	1.0455	38.835
63.91852	1.0493	38.736
64.0393	1.0311	39.7368
64.1601	1.02257	39.2958
64.28091	1.00077	38.88
64.4017	1.00169	39.3048
64.52248	0.99953	39.5226
64.6433	0.9669	40.4262
64.76408	0.97659	40.3074
64.88489	0.95515	40.5306
65.00568	0.94294	40.2138
65.12647	0.93075	40.662
65.24729	0.92717	41.454
65.36807	0.92344	41.5368
65.48961	0.8892	40.5954
65.61039	0.899023	41.0382
65.73124	0.895755	41.2506
65.85203	0.906436	41.3244
65.97285	0.89648	41.796
66.09367	0.90269	41.8302
66.21449	0.895703	40.7772
66.33533	0.870762	41.742
66.45613	0.892735	41.2506
66.57692	0.867219	42.2532
66.69786	0.884513	43.0812
66.81867	0.864961	41.733
66.93946	0.854337	41.9292
67.06025	0.834	42.3918
67.18105	0.860959	42.0822
67.30184	0.84051	41.949
67.42262	0.83719	30.933
67.5434	0.846351	9.5562
67.66424	0.850554	8.028
67.78506	0.812569	7.2774
67.90587	0.828342	7.0902
68.02665	0.833962	6.4926
68.14745	0.804642	5.9292
68.26833	0.815471	5.9886
68.38915	0.818204	5.4972
68.50995	0.833294	5.0994
68.6308	0.811753	4.9914
68.75164	0.827244	4.8258
68.87244	0.826687	4.7484
68.99325	0.836284	4.4406
69.11406	0.846369	4.32
69.23488	0.856075	4.3884
69.35567	0.84428	4.059
69.47673	0.844495	4.257
69.59757	0.844267	4.1778
69.71842	0.824151	4.0158
69.83922	0.832785	3.996
69.96002	0.832781	3.8214
70.08081	0.834624	3.9132
70.20161	0.838215	3.726
70.32247	0.808574	3.6468
70.44327	0.803243	3.456
70.56405	0.814479	3.528
70.68488	0.805722	3.5082
70.80569	0.808207	3.4974
70.92652	0.813924	3.4038
71.0473	0.80737	3.2598
71.16809	0.822313	3.1266
71.28887	0.817256	3.1842
71.40968	0.827228	3.1032
71.53048	0.805732	3.1302
71.65133	0.811481	3.231
71.77212	0.821418	3.2652
71.8929	0.816469	3.114
72.01369	0.818319	3.141
72.1345	0.83151	3.0762
72.2554	0.826198	3.0654
72.37619	0.826309	3.0636
72.49698	0.82577	3.0312
72.61776	0.819012	3.1428
72.73904	0.823083	3.0798
72.85986	0.832249	2.9232
72.98064	0.805711	3.0042
73.10143	0.802813	3.051
73.22225	0.794311	2.9844
73.34305	0.80373	2.9268
73.46391	0.789003	2.9826
73.58473	0.807723	2.8962
73.70565	0.779964	3.0258
73.82658	0.804211	2.9538
